Project Code,Country,Vendor,Manufacturing Site,Shipment Mode,Product Group,Sub Classification,Brand,Scheduled Delivery Date,Delivered to Client Date,PO Sent to Vendor Date,Weight,Freight Cost,Shipment Value,Insurance,Delivery Delay,Shipping Duration,Delivery Status,Shipment Year,Shipment Month,Shipment Quarter
108-VN-T30,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2013-08-01,2013-08-01,2013-02-13,3425.0,11077.85,375412.77,464.39,0,169.0,On-Time,2013,August,2013Q3
111-MZ-T30,Mozambique,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2010-09-29,2010-09-29,2010-08-10,145.0,2572.68,13568.0,29.25,0,50.0,On-Time,2010,September,2010Q3
116-ZA-T30,South Africa,S. BUYS WHOLESALER,GSK Mississauga (Canada),Truck,ARV,Pediatric,Retrovir,2010-05-31,2010-05-31,2010-04-21,,,2864.03,6.17,0,40.0,On-Time,2010,May,2010Q2
116-ZA-T30,South Africa,S. BUYS WHOLESALER,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2013-04-16,2013-04-16,,,,1173.68,1.45,0,,On-Time,2013,April,2013Q2
900-SS-T30,South Sudan,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2012-02-09,2012-02-09,2011-11-16,82.0,1504.59,7680.0,10.77,0,85.0,On-Time,2012,February,2012Q1
116-ZA-T30,South Africa,PHARMACY DIRECT,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2015-03-09,2015-03-09,2015-03-09,,,428.71,0.44,0,0.0,On-Time,2015,March,2015Q1
900-TZ-T30,Tanzania,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2012-12-07,2012-11-30,2012-10-04,405.0,7765.61,67200.0,94.21,-7,57.0,On-Time,2012,December,2012Q4
109-TZ-T30,Tanzania,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2013-09-24,2013-09-24,2013-07-16,4699.0,17907.7,300907.56,372.22,0,70.0,On-Time,2013,September,2013Q3
102-GY-T30,Guyana,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2010-03-04,2010-03-04,2010-02-04,807.0,6558.08,74688.0,161.03,0,28.0,On-Time,2010,March,2010Q1
161-ZA-T30,South Africa,STRIDES ARCOLAB LIMITED,"Strides, Bangalore, India.",Ocean,ARV,Adult,Generic,2010-10-22,2010-10-22,2010-06-17,7193.0,8559.24,327120.0,705.27,0,127.0,On-Time,2010,October,2010Q4
114-UG-T30,Uganda,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-04-22,2013-04-22,2013-02-05,53.0,1203.4,1201.25,1.49,0,76.0,On-Time,2013,April,2013Q2
110-ZM-T30,Zambia,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test,Determine,2010-05-03,2010-04-26,2009-12-22,967.0,14582.14,143496.0,309.38,-7,125.0,On-Time,2010,May,2010Q2
114-UG-T30,Uganda,Hoffmann-La Roche ltd Basel,Roche Basel,Air,ARV,Adult,Invirase,2009-12-03,2009-12-03,2009-09-14,30.0,1072.35,16125.1,34.77,0,80.0,On-Time,2009,December,2009Q4
106-HT-T30,Haiti,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2013-03-11,2013-03-11,2013-02-05,30.0,1119.09,7680.0,9.5,0,34.0,On-Time,2013,March,2013Q1
104-CI-T30,C̫te d'Ivoire,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2014-07-31,2014-07-31,2013-12-04,430.0,3587.34,64000.0,65.79,0,239.0,On-Time,2014,July,2014Q3
108-VN-T30,Vietnam,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Adult,Aluvia,2010-06-22,2010-06-22,2010-03-31,2018.0,10263.55,676095.0,1457.66,0,83.0,On-Time,2010,June,2010Q2
116-ZA-T30,South Africa,S. BUYS WHOLESALER,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2014-12-10,2014-12-10,2014-12-10,,,1159.91,1.37,0,0.0,On-Time,2014,December,2014Q4
108-VN-T30,Vietnam,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2012-06-05,2012-06-05,2012-01-18,,,3128.0,4.39,0,139.0,On-Time,2012,June,2012Q2
116-ZA-T30,South Africa,S. BUYS WHOLESALER,"Boehringer Ing., Koropi, GR",Truck,ARV,Adult,Viramune,2009-08-24,2009-08-24,2009-08-07,,,2156.36,4.23,0,17.0,On-Time,2009,August,2009Q3
900-SS-T30,South Sudan,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test - Ancillary,Determine,2012-12-13,2012-12-13,2012-08-21,,,1190.0,1.67,0,114.0,On-Time,2012,December,2012Q4
133-NG-T30,Nigeria,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2013-09-18,2013-09-24,2013-07-10,1248.0,13325.5,271984.0,336.44,6,76.0,Delayed,2013,September,2013Q3
108-VN-T30,Vietnam,HETERO LABS LIMITED,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2011-02-09,2011-02-09,2010-10-18,,,20920.6,45.1,0,114.0,On-Time,2011,February,2011Q1
114-UG-T30,Uganda,BIO-RAD LABORATORIES (FRANCE),Bio-Rad Laboratories,Air,HRDT,HIV test,Genie,2015-04-17,2015-04-17,2014-04-30,17.0,660.77,2982.0,3.07,0,352.0,On-Time,2015,April,2015Q2
161-ZA-T30,South Africa,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2010-12-13,2010-12-13,2010-06-17,7349.0,4876.34,60007.5,129.38,0,179.0,On-Time,2010,December,2010Q4
133-NG-T30,Nigeria,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2013-11-07,2013-11-07,2013-07-10,1233.0,21084.84,270115.0,334.13,0,120.0,On-Time,2013,November,2013Q4
108-VN-T30,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2010-08-13,2010-08-13,2010-03-29,5009.0,17031.91,268186.7,578.21,0,137.0,On-Time,2010,August,2010Q3
108-VN-T30,Vietnam,HETERO LABS LIMITED,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2011-02-16,2011-02-16,2010-10-18,,,24960.0,53.81,0,121.0,On-Time,2011,February,2011Q1
161-ZA-T30,South Africa,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2010-09-20,2010-09-20,2010-03-19,2373.0,1697.9,328168.24,707.53,0,185.0,On-Time,2010,September,2010Q3
108-VN-T30,Vietnam,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Adult,Norvir,2014-07-02,2014-07-02,2014-03-10,56.0,520.19,10467.0,10.76,0,114.0,On-Time,2014,July,2014Q3
104-CI-T30,C̫te d'Ivoire,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2012-05-31,2012-05-31,2012-03-22,1428.0,28142.92,240000.0,336.48,0,70.0,On-Time,2012,May,2012Q2
114-UG-T30,Uganda,ASPEN PHARMACARE,"Janssen-Cilag, Latina, IT",Air,ARV,Adult,Intelence,2013-02-13,2013-02-13,2012-10-25,90.0,989.0,6408.0,7.93,0,111.0,On-Time,2013,February,2013Q1
100-GN-T30,Guinea,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test,Determine,2010-03-23,2010-03-23,2010-01-22,32.0,1804.2,3600.0,7.76,0,60.0,On-Time,2010,March,2010Q1
108-VN-T30,Vietnam,STRIDES ARCOLAB LIMITED,"Strides, Bangalore, India.",Air,ARV,Adult,Generic,2010-08-03,2010-08-03,2010-03-24,2035.0,8711.4,101665.7,219.19,0,132.0,On-Time,2010,August,2010Q3
108-VN-T30,Vietnam,HETERO LABS LIMITED,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2012-12-05,2012-12-05,2012-08-15,,,7933.5,11.12,0,112.0,On-Time,2012,December,2012Q4
102-GY-T30,Guyana,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test,Determine,2010-04-05,2010-04-05,2010-02-04,108.0,2058.84,21330.0,45.99,0,60.0,On-Time,2010,April,2010Q2
109-TZ-T30,Tanzania,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2010-05-24,2010-05-24,2009-09-03,277.0,3174.13,25408.0,49.8,0,263.0,On-Time,2010,May,2010Q2
901-CM-T30,Cameroon,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2013-12-04,2013-12-04,2013-09-11,1007.0,11067.86,98717.4,122.11,0,84.0,On-Time,2013,December,2013Q4
108-VN-T30,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2011-06-22,2011-06-22,2011-02-15,,,960.0,1.58,0,127.0,On-Time,2011,June,2011Q2
101-CD-T30,"Congo, DRC",Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2014-08-26,2014-08-26,2014-05-05,9.0,734.66,758.0,0.78,0,113.0,On-Time,2014,August,2014Q3
161-ZA-T30,South Africa,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Ocean,ARV,Adult,Generic,2011-01-06,2011-01-06,2010-09-24,10907.0,7905.94,777099.05,1675.43,0,104.0,On-Time,2011,January,2011Q1
102-GY-T30,Guyana,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Chembio Diagnostics Sys. Inc.,Air,HRDT,HIV test,Stat-Pak,2010-03-04,2010-03-04,2010-02-04,11.0,386.16,540.0,1.16,0,28.0,On-Time,2010,March,2010Q1
113-ZW-T30,Zimbabwe,HETERO LABS LIMITED,Hetero Unit III Hyderabad IN,Air Charter,ARV,Adult,Generic,2014-09-17,2014-09-17,2014-05-27,5151.0,29257.65,217768.32,223.87,0,113.0,On-Time,2014,September,2014Q3
108-VN-T30,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2010-03-29,2010-03-29,2010-01-12,,,2520.0,5.43,0,76.0,On-Time,2010,March,2010Q1
105-GY-T30,Guyana,HETERO LABS LIMITED,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2014-12-10,2014-12-10,2014-09-12,252.0,2531.62,12158.25,12.5,0,89.0,On-Time,2014,December,2014Q4
133-NG-T30,Nigeria,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2014-02-18,2014-02-18,2013-11-01,3787.0,57017.68,828768.0,1025.19,0,109.0,On-Time,2014,February,2014Q1
107-RW-T30,Rwanda,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2014-10-17,2014-10-17,2014-06-09,766.0,14125.63,151280.0,155.52,0,130.0,On-Time,2014,October,2014Q4
116-ZA-T30,South Africa,S. BUYS WHOLESALER,ABBVIE (Abbott) Logis. UK,Truck,ARV,Adult,Norvir,2009-08-12,2009-08-12,2009-07-21,,,3345.72,6.56,0,22.0,On-Time,2009,August,2009Q3
108-VN-T30,Vietnam,BRISTOL-MYERS SQUIBB,"BMS Meymac, France",Air,ARV,Pediatric,Videx,2010-04-08,2010-04-08,2010-02-02,104.0,2658.09,3640.0,7.85,0,65.0,On-Time,2010,April,2010Q2
106-HT-T30,Haiti,STRIDES ARCOLAB LIMITED,"Strides, Bangalore, India.",Air,ARV,Adult,Generic,2014-02-17,2014-02-17,2013-10-24,1772.0,11656.59,89575.2,110.8,0,116.0,On-Time,2014,February,2014Q1
101-CD-T30,"Congo, DRC","Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2015-07-23,2015-07-23,2015-03-17,,,6480.0,7.63,0,128.0,On-Time,2015,July,2015Q3
116-ZA-T30,South Africa,S. BUYS WHOLESALER,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2014-08-27,2014-08-27,2014-08-27,,,1457.49,1.8,0,0.0,On-Time,2014,August,2014Q3
104-CI-T30,C̫te d'Ivoire,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Adult,Aluvia,2011-01-14,2011-01-14,2010-11-11,2573.0,13562.35,371724.8,613.35,0,64.0,On-Time,2011,January,2011Q1
119-NA-T30,Namibia,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2010-06-30,2010-06-30,2010-01-08,170.0,1691.15,16000.0,34.5,0,173.0,On-Time,2010,June,2010Q2
114-UG-T30,Uganda,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Ocean,ARV,Adult,Generic,2013-11-06,2013-11-06,2013-07-31,,,1339529.4,1657.0,0,98.0,On-Time,2013,November,2013Q4
102-MW-T30,Malawi,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2012-05-23,2012-05-23,2012-03-28,30.0,1470.09,5280.0,7.4,0,56.0,On-Time,2012,May,2012Q2
114-UG-T30,Uganda,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE (Abbott) Logis. UK,Air,ARV,Adult,Norvir,2010-03-10,2010-03-10,2009-11-26,116.0,985.78,1687.84,3.31,0,104.0,On-Time,2010,March,2010Q1
113-ZW-T30,Zimbabwe,HETERO LABS LIMITED,Hetero Unit III Hyderabad IN,Air Charter,ARV,Adult,Generic,2014-09-17,2014-09-17,2014-05-27,4589.0,27376.22,195148.8,200.61,0,113.0,On-Time,2014,September,2014Q3
105-GY-T30,Guyana,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE (Abbott) Logis. UK,Air,ARV,Pediatric,Kaletra,2014-08-11,2014-08-11,2014-04-28,50.0,828.23,1033.94,1.06,0,105.0,On-Time,2014,August,2014Q3
161-ZA-T30,South Africa,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Ocean,ARV,Pediatric,Generic,2011-01-06,2011-01-06,2010-09-24,12974.0,11138.89,74200.0,159.98,0,104.0,On-Time,2011,January,2011Q1
116-ZA-T30,South Africa,PHARMACY DIRECT,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2015-02-12,2015-02-12,2015-02-12,,,407.34,0.42,0,0.0,On-Time,2015,February,2015Q1
105-SS-T30,South Sudan,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2015-07-25,2015-07-25,2015-02-20,,,576.0,0.68,0,155.0,On-Time,2015,July,2015Q3
107-RW-T30,Rwanda,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","KHB Test Kit Facility, Shanghai China",Air,HRDT,HIV test,Colloidal Gold,2014-03-27,2014-03-27,2013-08-12,1992.0,26266.34,73206.0,90.56,0,227.0,On-Time,2014,March,2014Q1
116-ZA-T30,South Africa,PHARMACY DIRECT,ABBVIE (Abbott) Logis. UK,Truck,ARV,Pediatric,Kaletra,2015-07-14,2015-07-14,2015-07-14,,,68.56,0.07,0,0.0,On-Time,2015,July,2015Q3
109-TZ-T30,Tanzania,"Standard Diagnostics, Inc.","Standard Diagnostics, Korea",Air,HRDT,HIV test,Bioline,2011-09-29,2011-10-05,2011-07-18,3334.0,22523.12,200000.0,330.0,6,79.0,Delayed,2011,September,2011Q3
111-MZ-T30,Mozambique,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2012-10-18,2012-10-18,2012-08-22,,,15512.25,21.75,0,57.0,On-Time,2012,October,2012Q4
107-RW-T30,Rwanda,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Pediatric,Generic,2015-05-11,2015-05-11,2015-02-23,83.0,929.85,3813.48,4.49,0,77.0,On-Time,2015,May,2015Q2
104-CI-T30,C̫te d'Ivoire,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2010-05-26,2010-05-26,2010-04-15,147.0,1836.81,10680.0,23.03,0,41.0,On-Time,2010,May,2010Q2
144-BW-T30,Botswana,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2010-11-22,2010-11-22,2009-09-30,2.0,634.36,160.0,0.31,0,418.0,On-Time,2010,November,2010Q4
108-VN-T30,Vietnam,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2010-08-13,2010-08-13,2010-03-25,,,39894.4,86.01,0,141.0,On-Time,2010,August,2010Q3
116-ZA-T30,South Africa,PHARMACY DIRECT,Mylan (formerly Matrix) Nashik,Truck,ARV,Adult,Generic,2014-06-25,2014-06-25,2014-06-25,,,1644.26,1.69,0,0.0,On-Time,2014,June,2014Q2
101-CD-T30,"Congo, DRC","Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2014-04-04,2014-04-04,2014-01-28,,,192.0,0.2,0,66.0,On-Time,2014,April,2014Q2
161-ZA-T30,South Africa,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2010-06-24,2010-06-24,2010-03-19,1273.0,3296.58,176834.0,381.25,0,97.0,On-Time,2010,June,2010Q2
117-ET-T30,Ethiopia,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2011-06-28,2011-06-28,2011-02-15,3685.0,16359.2,487132.8,803.77,0,133.0,On-Time,2011,June,2011Q2
109-TZ-T30,Tanzania,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2013-08-24,2013-08-24,2013-06-11,4059.0,17997.84,260816.3,322.63,0,74.0,On-Time,2013,August,2013Q3
116-ZA-T30,South Africa,PHARMACY DIRECT,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2015-08-24,2015-08-24,2015-08-24,,,270.58,0.28,0,0.0,On-Time,2015,August,2015Q3
151-NG-T30,Nigeria,Hoffmann-La Roche ltd Basel,Roche Basel,Air,ARV,Adult,Invirase,2010-05-21,2010-05-21,2009-12-22,,,207249.44,446.83,0,150.0,On-Time,2010,May,2010Q2
111-MZ-T30,Mozambique,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),"MSD, Haarlem, NL",Air,ARV,Adult,Isentress,2015-06-09,2015-06-09,2014-12-19,,,2886.0,3.4,0,172.0,On-Time,2015,June,2015Q2
109-TZ-T30,Tanzania,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2012-09-27,2012-09-27,2012-08-09,3267.0,13180.76,268761.35,376.8,0,49.0,On-Time,2012,September,2012Q3
101-CD-T30,"Congo, DRC","Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2015-07-23,2015-07-23,2015-03-17,,,21040.0,24.76,0,128.0,On-Time,2015,July,2015Q3
110-ZM-T30,Zambia,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Adult,Aluvia,2010-09-15,2010-09-15,2009-11-17,4959.0,2173.4,816200.0,1759.73,0,302.0,On-Time,2010,September,2010Q3
105-SS-T30,South Sudan,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2015-06-03,2015-06-03,2015-02-20,,,8010.0,9.43,0,103.0,On-Time,2015,June,2015Q2
116-ZA-T30,South Africa,PHARMACY DIRECT,"Janssen-Cilag, Latina, IT",Truck,ARV,Adult,Intelence,2014-10-03,2014-10-03,2014-10-03,,,1168.83,1.2,0,0.0,On-Time,2014,October,2014Q4
116-ZA-T30,South Africa,PHARMACY DIRECT,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2014-06-25,2014-06-25,2014-06-25,,,332.32,0.34,0,0.0,On-Time,2014,June,2014Q2
105-GY-T30,Guyana,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-12-04,2013-12-04,2013-08-02,5.0,672.49,513.0,0.63,0,124.0,On-Time,2013,December,2013Q4
116-ZA-T30,South Africa,PHARMACY DIRECT,"Aurobindo Unit III, India",Truck,ARV,Pediatric,Generic,2015-05-12,2015-05-12,2015-05-11,,,204.53,0.21,0,1.0,On-Time,2015,May,2015Q2
104-CI-T30,C̫te d'Ivoire,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Adult,Norvir,2014-04-25,2014-04-25,2013-12-04,385.0,3765.28,20550.0,21.13,0,142.0,On-Time,2014,April,2014Q2
108-VN-T30,Vietnam,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2010-08-13,2010-08-13,2010-03-25,,,30105.6,64.91,0,141.0,On-Time,2010,August,2010Q3
105-SS-T30,South Sudan,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test - Ancillary,Determine,2015-06-03,2015-06-03,2015-02-20,,,250.0,0.29,0,103.0,On-Time,2015,June,2015Q2
104-CI-T30,C̫te d'Ivoire,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Adult,Generic,2014-06-11,2014-06-11,2014-05-07,46.0,1899.89,15038.72,15.46,0,35.0,On-Time,2014,June,2014Q2
109-TZ-T30,Tanzania,EMCURE PHARMACEUTICALS LTD,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Air,ARV,Pediatric,Generic,2011-09-29,2011-09-29,2011-06-22,107.0,1794.89,22616.0,37.32,0,99.0,On-Time,2011,September,2011Q3
116-ZA-T30,South Africa,S. BUYS WHOLESALER,"Cipla, Goa, India",Truck,ARV,Adult,Generic,2013-04-16,2013-04-16,,,,4059.7,5.02,0,,On-Time,2013,April,2013Q2
105-DO-T30,Dominican Republic,"Standard Diagnostics, Inc.","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2013-10-29,2013-10-29,2013-08-07,,,0.0,0.0,0,83.0,On-Time,2013,October,2013Q4
108-VN-T30,Vietnam,STRIDES ARCOLAB LIMITED,"Strides, Bangalore, India.",Air,ARV,Adult,Generic,2010-01-25,2010-01-25,2009-12-08,32.0,1701.1,940.8,2.03,0,48.0,On-Time,2010,January,2010Q1
107-RW-T30,Rwanda,HETERO LABS LIMITED,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2012-07-20,2012-07-20,2012-05-18,262.0,3840.85,10734.99,15.05,0,63.0,On-Time,2012,July,2012Q3
108-VN-T30,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2015-07-30,2015-07-30,2015-02-17,1748.0,3868.49,129800.0,152.77,0,163.0,On-Time,2015,July,2015Q3
900-TZ-T30,Tanzania,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2012-12-07,2012-12-07,2012-10-04,1303.0,22617.38,219520.0,307.77,0,64.0,On-Time,2012,December,2012Q4
104-CI-T30,C̫te d'Ivoire,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE Ludwigshafen Germany,Air,ARV,Adult,Norvir,2011-04-29,2011-04-29,2009-11-23,440.0,4588.02,23632.5,46.32,0,522.0,On-Time,2011,April,2011Q2
161-ZA-T30,South Africa,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Ocean,ARV,Adult,Generic,2011-03-04,2011-01-06,2010-06-17,,,46396.24,100.03,-57,203.0,On-Time,2011,March,2011Q1
116-ZA-T30,South Africa,PHARMACY DIRECT,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2015-08-24,2015-08-24,2015-08-24,,,247.28,0.25,0,0.0,On-Time,2015,August,2015Q3
133-NG-T30,Nigeria,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2013-01-09,2013-01-08,2012-10-16,1186.0,24927.19,244216.0,342.39,-1,84.0,On-Time,2013,January,2013Q1
100-ZW-T30,Zimbabwe,"Orgenics, Ltd",Inverness Japan,Air,HRDT,HIV test,Determine,2010-05-20,2010-05-20,2010-02-17,1016.0,18862.39,151200.0,325.99,0,92.0,On-Time,2010,May,2010Q2
108-VN-T30,Vietnam,HETERO LABS LIMITED,Hetero Unit III Hyderabad IN,Air,ARV,Adult,Generic,2013-07-05,2013-07-05,2013-02-06,,,37396.55,46.26,0,149.0,On-Time,2013,July,2013Q3
108-VN-T30,Vietnam,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Mylan (formerly Matrix) Nashik,Air,ARV,Adult,Generic,2010-03-22,2010-03-22,2009-11-02,57.0,8747.56,6300.0,12.35,0,140.0,On-Time,2010,March,2010Q1
116-ZA-T30,South Africa,PHARMACY DIRECT,"Janssen-Cilag, Latina, IT",Truck,ARV,Adult,Prezista,2014-10-03,2014-10-03,2014-10-03,,,2509.54,2.58,0,0.0,On-Time,2014,October,2014Q4
116-ZA-T30,South Africa,PHARMACY DIRECT,"Aurobindo Unit III, India",Truck,ARV,Adult,Generic,2014-06-25,2014-06-25,2014-06-25,,,1653.18,1.7,0,0.0,On-Time,2014,June,2014Q2
116-ZA-T30,South Africa,S. BUYS WHOLESALER,Hetero Unit III Hyderabad IN,Truck,ARV,Adult,Generic,2014-02-07,2014-02-07,2013-08-13,,,4049.18,5.01,0,178.0,On-Time,2014,February,2014Q1
109-TZ-T30,Tanzania,"Orgenics, Ltd","Alere Medical Co., Ltd.",Air,HRDT,HIV test,Determine,2012-03-07,2012-03-08,2012-01-27,499.0,9894.85,83520.0,117.1,1,41.0,Delayed,2012,March,2012Q1
105-SS-T30,South Sudan,"Trinity Biotech, Plc","Trinity Biotech, Plc",Air,HRDT,HIV test,Uni-Gold,2013-10-18,2013-10-18,2013-08-06,,,800.0,0.99,0,73.0,On-Time,2013,October,2013Q4
109-TZ-T30,Tanzania,"Standard Diagnostics, Inc.","Standard Diagnostics, Korea",Air,HRDT,HIV test,Bioline,2011-06-09,2011-06-09,2011-03-09,3335.0,24382.98,200000.0,330.0,0,92.0,On-Time,2011,June,2011Q2
109-TZ-T30,Tanzania,Aurobindo Pharma Limited,"Aurobindo Unit III, India",Air,ARV,Pediatric,Generic,2013-11-13,2013-11-13,2013-08-02,255.0,2454.46,5538.0,6.85,0,103.0,On-Time,2013,November,2013Q4
116-ZA-T30,South Africa,S. BUYS WHOLESALER,GSK Mississauga (Canada),Truck,ARV,Pediatric,Epivir,2009-12-28,2009-12-28,2009-12-23,,,4943.88,10.66,0,5.0,On-Time,2009,December,2009Q4
104-CI-T30,C̫te d'Ivoire,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),ABBVIE (Abbott) Logis. UK,Air,ARV,Pediatric,Kaletra,2015-04-09,2015-04-09,2014-07-31,844.0,9768.22,22960.9,23.6,0,252.0,On-Time,2015,April,2015Q2
